feature,score
SubstanceB_ratio,0.45331333530037254
SubstanceC_ratio,0.22247744300371966
SubstanceA_ratio,0.1525676896627698
SubstanceC_ATSC3c,0.010995593252986746
SubstanceC_ZMIC4,0.008832271009188684
SubstanceC_AATS4m,0.006924776643750361
SubstanceC_VE2_Dzse,0.006634449531242936
SubstanceC_MATS5c,0.006333028998853034
SubstanceC_AXp-6d,0.006185768710152224
SubstanceC_AATSC0v,0.005845975605310215
SubstanceC_AATS3p,0.005606703860285448
SubstanceC_ATS8se,0.005282001423147469
SubstanceC_ATSC4v,0.00479397291527201
SubstanceC_GATS1v,0.004403103101403873
SubstanceC_MATS3se,0.004307105061403015
SubstanceC_MIC5,0.004273784805397785
SubstanceC_nRot,0.003696397939690397
SubstanceC_ATSC3Z,0.0036214173477711713
SubstanceC_AATSC5i,0.0033359922394566536
SubstanceC_AATS5d,0.003269931018913135
SubstanceC_SpAD_D,0.003186843326133091
SubstanceC_SMR_VSA5,0.0031127308952057712
SubstanceC_ATSC3dv,0.0029254450100610254
SubstanceC_ATS7pe,0.0029240773219130047
SubstanceC_MATS1m,0.0026893589766013282
SubstanceC_ATSC5i,0.002627692047329437
SubstanceC_PEOE_VSA7,0.0026066629503298656
SubstanceC_BIC3,0.002579333212709857
SubstanceC_ATS5dv,0.0025287197873457706
SubstanceC_SpAD_DzZ,0.002508169258335399
SubstanceC_ATSC2dv,0.0024758509012254436
SubstanceC_Xp-5dv,0.0023777614353119635
SubstanceC_AATS6se,0.0023290159165121156
SubstanceC_MATS8s,0.0023282143480335706
SubstanceC_Xpc-6d,0.002241937354569847
SubstanceC_JGI8,0.002158814522765931
SubstanceC_AATS1v,0.002107938635418788
SubstanceC_MATS1dv,0.002100867701744392
SubstanceC_AATSC1Z,0.0020664897085330386
SubstanceC_ATS1m,0.0020599158823008308
SubstanceC_JGI4,0.002039225515831533
SubstanceC_GGI4,0.0018791551829778726
SubstanceC_Xpc-4d,0.0016649730818768754
SubstanceC_ATS4m,0.0016357633675809747
SubstanceC_TSRW10,0.0016029266208298322
SubstanceC_MATS3d,0.001591746762486026
SubstanceC_GGI9,0.0015515168442544163
SubstanceC_AMID_O,0.001404872263718478
SubstanceC_VE2_Dzi,0.0013742821717538777
SubstanceC_ATS6d,0.0013593886366768727
SubstanceC_Mv,0.0012838057636365338
SubstanceC_AATSC6se,0.001276570618946145
SubstanceC_MATS5are,0.001099493646668403
SubstanceC_AXp-5dv,0.0010756033024570655
SubstanceC_MWC07,0.0009594493187288984
SubstanceC_AATSC2p,0.0008572985754583456
SubstanceC_AATSC5pe,0.0008012490818651691
SubstanceC_ATS0p,0.0007148741007954014
SubstanceC_VE1_Dzp,0.0007139143384795754
SubstanceC_piPC8,0.0005746006376728054
SubstanceC_AATSC0c,0.00029762992766343114
SubstanceC_MATS6i,0.0002720587478065164
SubstanceC_nBondsS,0.000267134871715885
SubstanceC_AXp-6dv,0.0002465745236337977
SubstanceC_MWC08,0.00021080737993760555
SubstanceC_ATS0v,0.00019834152939541698
SubstanceC_MATS4i,0.000133848027714786
SubstanceC_MATS7s,7.697836167451398e-05
SubstanceC_MATS2se,6.161919745685637e-05
SubstanceC_CIC5,5.618194842844624e-05
SubstanceC_MID_O,4.125412253101233e-05
SubstanceC_VE1_Dzare,4.028090587906239e-05
