feature,score
SubstanceB_ratio,0.4003534405909199
SubstanceA_ratio,0.23727398406259156
SubstanceC_ratio,0.20558098153100968
SubstanceC_ATSC0d,0.005524190702828252
SubstanceC_ATSC3c,0.005497796626493373
SubstanceC_GATS7d,0.004542934823139066
SubstanceC_ATSC4i,0.004524923024754969
SubstanceC_ZMIC4,0.004416135504594342
SubstanceC_MATS5p,0.003964019789322617
SubstanceC_VR1_Dzi,0.0039051621560886986
SubstanceC_AXp-2d,0.0038530699484788534
SubstanceC_AATS4m,0.0034623883218751804
SubstanceC_ATSC8m,0.003349759744126677
SubstanceC_MPC10,0.003339008075381333
SubstanceC_VE2_Dzse,0.003317224765621468
SubstanceC_GATS1c,0.003253623038312024
SubstanceC_MATS5c,0.003166514499426517
SubstanceC_AXp-6d,0.003092884355076112
SubstanceC_ETA_eta_B,0.0030618066656156306
SubstanceC_AATS6pe,0.003061197839558186
SubstanceC_BCUTare-1l,0.002954320266054872
SubstanceC_AATSC0v,0.0029229878026551075
SubstanceC_AETA_eta_RL,0.0028628087456159935
SubstanceC_ATS4dv,0.002773047790164862
SubstanceC_MATS7p,0.002730696144548404
SubstanceC_SMR_VSA5,0.0026627607446546306
SubstanceC_MATS2are,0.0026519169390134345
SubstanceC_ATS8se,0.0026410007115737345
SubstanceC_GATS1d,0.002622630236506993
SubstanceC_BCUTm-1l,0.002618467903711133
SubstanceC_ATS0pe,0.0025824467567654515
SubstanceC_ATSC4v,0.002396986457636005
SubstanceC_ATSC3dv,0.002353659003656282
SubstanceC_MATS6m,0.0023397789187261367
SubstanceC_ETA_eta_BR,0.0023361366973701863
SubstanceC_BCUTs-1l,0.002304668826884252
SubstanceC_ATSC5v,0.0023020052808106722
SubstanceC_ATS7pe,0.002270546000788723
SubstanceC_VE3_Dzp,0.002209951952531266
SubstanceC_MATS1Z,0.0022026577535647126
SubstanceC_GATS1v,0.0022015515507019367
SubstanceC_ATSC2m,0.0021889671552741716
SubstanceC_AATS3p,0.0021813254546864526
SubstanceC_AATS6d,0.0021544529677384083
SubstanceC_MATS3se,0.0021535525307015075
SubstanceC_MIC5,0.0021368924026988925
SubstanceC_ETA_eta_R,0.0021101333699864136
SubstanceC_AXp-7dv,0.0021073311178132492
SubstanceC_ATSC1are,0.0021043261414442436
SubstanceC_Xp-6dv,0.0021034313769201693
SubstanceC_GATS2Z,0.00210092572842879
SubstanceC_nRot,0.0020840785554869326
SubstanceC_AATSC2Z,0.002083593187155502
SubstanceC_AATSC2s,0.002071704318418045
SubstanceC_MATS8s,0.002068017359281017
SubstanceC_MATS5pe,0.002062696845373202
SubstanceC_VR3_A,0.002045472671113907
SubstanceC_AATS3v,0.0020261364893545053
SubstanceC_AATS4are,0.0019928582633904858
SubstanceC_MATS5dv,0.0019499512512187176
SubstanceC_MDEC-12,0.0019262281227341665
SubstanceC_ATSC8s,0.0018818553301311956
SubstanceC_ATSC7Z,0.0018680110729927203
SubstanceC_CIC2,0.0018600314698608482
SubstanceC_ATSC3Z,0.0018107086738855889
SubstanceC_GATS3pe,0.0017889102827493369
SubstanceC_AATSC6se,0.0017546901510903804
SubstanceC_AATS5pe,0.001735840942418332
SubstanceC_SpAD_D,0.0017022986184812353
SubstanceC_AATSC5i,0.0016679961197283268
SubstanceC_AATS5d,0.0016349655094565676
SubstanceC_AATSC6d,0.0015760814316118255
SubstanceC_IC0,0.0015690119364427284
SubstanceC_VR1_Dzse,0.0015660719054864734
SubstanceC_ZMIC1,0.0015581663671259487
SubstanceC_GATS3dv,0.001557958227335505
SubstanceC_VE3_DzZ,0.0015339751962808426
SubstanceC_ATSC3se,0.0015214811704825
SubstanceC_GATS4m,0.0014915876111460003
SubstanceC_GATS3v,0.0014804508834954139
SubstanceC_TSRW10,0.0014767986418089943
SubstanceC_VE2_Dzm,0.001475126597863305
SubstanceC_Mpe,0.0014608631584913181
SubstanceC_AATSC1p,0.0014390461180017779
SubstanceC_SlogP_VSA11,0.0014273300460547395
SubstanceC_Xp-4dv,0.0014196718292389236
SubstanceC_AATS2v,0.0013972059485534382
SubstanceC_AXp-0dv,0.0013738694353399947
SubstanceC_VR3_Dzse,0.0013650546021840887
SubstanceC_MATS1m,0.0013446794883006641
SubstanceC_VE3_Dzi,0.0013288763767659551
SubstanceC_ATS7dv,0.0013141516077071992
SubstanceC_ATSC5i,0.0013138460236647184
SubstanceC_PEOE_VSA7,0.0013033314751649328
SubstanceC_ATS0v,0.0012967939975933884
SubstanceC_BIC3,0.0012896666063549286
SubstanceC_GATS2v,0.0012667963616725811
SubstanceC_ATS5dv,0.0012643598936728853
SubstanceC_SpAD_DzZ,0.0012540846291676994
SubstanceC_ATSC2dv,0.0012379254506127218
SubstanceC_MATS8p,0.0012325047870226492
SubstanceC_AXp-4d,0.0012231258145071432
SubstanceC_MATS1pe,0.0012226874208020818
SubstanceC_LogEE_D,0.001217802583228738
SubstanceC_Xp-5dv,0.0011946151729333007
SubstanceC_Xp-3d,0.0011861244158030684
SubstanceC_AATS6se,0.0011645079582560578
SubstanceC_EState_VSA3,0.0011640049519931243
SubstanceC_ATS2v,0.0011556455319601767
SubstanceC_BCUTpe-1l,0.0011529287304010989
SubstanceC_ATSC5se,0.0011228445395000698
SubstanceC_Xpc-6d,0.0011209686772849234
SubstanceC_SlogP_VSA6,0.0010946655610834727
SubstanceC_MATS3pe,0.0010816365260803353
SubstanceC_JGI8,0.0010794072613829655
SubstanceC_AATS1v,0.001053969317709394
SubstanceC_Mv,0.0010514597459117937
SubstanceC_MATS1dv,0.001050433850872196
SubstanceC_AATSC1Z,0.0010332448542665193
SubstanceC_ATSC2i,0.0010299618582578418
SubstanceC_ATS1m,0.0010299579411504154
SubstanceC_JGI4,0.0010196127579157664
SubstanceC_GATS8Z,0.0009901464249714238
SubstanceC_JGI9,0.0009898050084133547
SubstanceC_AATS2Z,0.0009683972902744792
SubstanceC_ATS2i,0.0009570380691793286
SubstanceC_ATSC8v,0.0009519475374214122
SubstanceC_GGI4,0.0009395775914889363
SubstanceC_Xp-2dv,0.0009103921689343058
SubstanceC_ATSC0m,0.00089823523419951
SubstanceC_ETA_beta_ns,0.0008920380078637172
