feature,score
SubstanceB_NsSnH3,0.0
SubstanceB_AATSC3Z,0.0
SubstanceB_n8FARing,0.0
SubstanceB_SssBH,0.0
SubstanceB_AATSC7dv,0.0
SubstanceB_SLogP,0.0
SubstanceB_AATSC0c,0.0
SubstanceB_NsLi,0.0
SubstanceB_Xp-5dv,0.0
SubstanceB_NsSeH,0.0
SubstanceB_MID_O,0.0
SubstanceB_Xp-2d,0.0
SubstanceB_NsssNH,0.0
SubstanceB_NaaO,0.0
SubstanceB_GATS2pe,0.0
SubstanceB_AATSC1v,0.0
SubstanceB_Xc-4d,0.0
SubstanceB_SaasC,0.0
SubstanceB_ATS7s,0.0
SubstanceB_ATSC1i,0.0
SubstanceB_AETA_beta_ns_d,0.0
SubstanceB_PEOE_VSA11,0.0
SubstanceB_NssssN,0.0
SubstanceB_n7FRing,0.0
SubstanceB_MID_N,0.0
SubstanceB_SsssN,0.0
SubstanceB_AATS3p,0.0
SubstanceB_SRW04,0.0
SubstanceB_NssGeH2,0.0
SubstanceB_AATSC7Z,0.0
SubstanceB_SlogP_VSA7,0.0
SubstanceB_SsssdAs,0.0
SubstanceB_GATS6s,0.0
SubstanceB_VE1_DzZ,0.0
SubstanceB_ETA_dEpsilon_C,0.0
SubstanceB_GATS8v,0.0
SubstanceB_SlogP_VSA5,0.0
SubstanceB_piPC9,0.0
SubstanceB_GATS3Z,0.0
SubstanceB_ATSC4m,0.0
SubstanceB_Xp-0d,0.0
SubstanceB_ATS8pe,0.0
SubstanceB_AATS7d,0.0
SubstanceB_AATSC8v,0.0
SubstanceB_SpMAD_Dzm,0.0
SubstanceB_ATS6i,0.0
SubstanceB_ATSC8c,0.0
SubstanceB_GATS7i,0.0
SubstanceB_MATS2p,0.0
SubstanceB_ATSC0p,0.0
SubstanceB_MATS3v,0.0
SubstanceB_AATS6d,0.0
SubstanceB_AATSC3are,0.0
SubstanceB_MATS5m,0.0
SubstanceB_GATS5se,0.0
SubstanceB_LogEE_D,0.0
SubstanceB_SsssssAs,0.0
SubstanceB_VR2_Dzare,0.0
SubstanceB_nC,0.0
SubstanceB_MATS3i,0.0
SubstanceB_NddssS,0.0
SubstanceB_BIC1,0.0
SubstanceB_SIC3,0.0
SubstanceB_GGI8,0.0
SubstanceB_SsssGeH,0.0
SubstanceB_AATS4p,0.0
SubstanceB_BIC0,0.0
SubstanceB_AATS8are,0.0
SubstanceB_n9FaHRing,0.0
SubstanceB_ATS6m,0.0
SubstanceB_n9AHRing,0.0
SubstanceB_AATSC7p,0.0
SubstanceB_SMR_VSA9,0.0
SubstanceB_MATS3are,0.0
SubstanceB_AATS1i,0.0
SubstanceB_ATS1pe,0.0
SubstanceB_SssssSi,0.0
SubstanceB_AATS5m,0.0
SubstanceB_AATSC3c,0.0
SubstanceB_TSRW10,0.0
SubstanceB_n5HRing,0.0
SubstanceB_GATS5p,0.0
SubstanceB_AATSC1Z,0.0
SubstanceB_nG12AHRing,0.0
SubstanceB_n5FaHRing,0.0
SubstanceB_MATS3dv,0.0
SubstanceB_MW,0.0
SubstanceB_nG12FHRing,0.0
SubstanceB_NaaSe,0.0
SubstanceB_AATSC3s,0.0
SubstanceB_MATS8Z,0.0
SubstanceB_ATS2p,0.0
SubstanceB_SssNH,0.0
SubstanceB_CIC2,0.0
SubstanceB_SM1_Dzpe,0.0
SubstanceB_SssSiH2,0.0
SubstanceB_EState_VSA10,0.0
SubstanceB_AATSC2Z,0.0
SubstanceB_CIC5,0.0
SubstanceB_ATSC8pe,0.0
SubstanceB_VE3_Dzpe,0.0
SubstanceB_n3AHRing,0.0
SubstanceB_SssAsH,0.0
SubstanceB_AATS8pe,0.0
SubstanceB_GATS3se,0.0
SubstanceB_IC5,0.0
SubstanceB_MWC02,0.0
SubstanceB_PEOE_VSA1,0.0
SubstanceB_n8ARing,0.0
SubstanceB_JGI9,0.0
SubstanceB_GATS6d,0.0
SubstanceB_n6FHRing,0.0
SubstanceB_SsCH3,0.0
SubstanceB_n7FARing,0.0
SubstanceB_nBondsKD,0.0
SubstanceB_ATSC4are,0.0
SubstanceB_EState_VSA8,0.0
SubstanceB_AATSC3i,0.0
SubstanceB_n10FRing,0.0
SubstanceB_MID_h,0.0
SubstanceB_ATS6pe,0.0
SubstanceB_ATS0p,0.0
SubstanceB_SpDiam_Dzp,0.0
SubstanceB_IC0,0.0
SubstanceB_VR1_Dzse,0.0
SubstanceB_ATSC8Z,0.0
SubstanceB_Xch-3dv,0.0
SubstanceB_AMID_N,0.0
SubstanceB_MATS1i,0.0
SubstanceB_nBondsD,0.0
SubstanceB_TpiPC10,0.0
SubstanceB_AETA_beta,0.0
SubstanceB_AATS3se,0.0
SubstanceB_AATSC6pe,0.0
SubstanceB_Mv,0.0
SubstanceB_n10FHRing,0.0
SubstanceB_SpMAD_Dzse,0.0
SubstanceB_NddC,0.0
SubstanceB_AATS0are,0.0
SubstanceB_n9ARing,0.0
SubstanceB_n6aRing,0.0
SubstanceB_AATSC3m,0.0
SubstanceB_SMR_VSA6,0.0
SubstanceB_nI,0.0
SubstanceB_ATSC6p,0.0
SubstanceB_MATS2s,0.0
SubstanceB_SpAbs_Dzp,0.0
SubstanceB_SpMax_Dzp,0.0
SubstanceB_NdsssP,0.0
SubstanceB_NssssBe,0.0
SubstanceB_GATS8d,0.0
SubstanceB_MATS2dv,0.0
SubstanceB_MPC9,0.0
SubstanceB_VE3_Dzare,0.0
SubstanceB_Sv,0.0
SubstanceB_SMR_VSA5,0.0
SubstanceB_AATSC6p,0.0
SubstanceB_AATS2d,0.0
SubstanceB_MATS4pe,0.0
SubstanceB_AETA_eta_BR,0.0
SubstanceB_SM1_DzZ,0.0
SubstanceB_AMID_O,0.0
SubstanceB_AATS1p,0.0
SubstanceB_SssS,0.0
SubstanceB_ETA_dBeta,0.0
SubstanceB_VR2_Dzm,0.0
SubstanceB_NsssGeH,0.0
SubstanceB_AATS8dv,0.0
SubstanceB_TopoShapeIndex,0.0
SubstanceB_VE3_Dzp,0.0
SubstanceB_VR2_Dzi,0.0
SubstanceB_Xp-2dv,0.0
SubstanceB_AATSC8dv,0.0
SubstanceB_GATS8are,0.0
SubstanceB_SssO,0.0
SubstanceB_SssGeH2,0.0
SubstanceB_ATS4p,0.0
SubstanceB_MATS2c,0.0
SubstanceB_Xpc-4dv,0.0
SubstanceB_NdsCH,0.0
SubstanceB_piPC3,0.0
SubstanceB_SpMax_Dzv,0.0
SubstanceB_ATSC5v,0.0
SubstanceB_nHRing,0.0
SubstanceB_ZMIC5,0.0
SubstanceB_SdCH2,0.0
SubstanceB_MATS7s,0.0
SubstanceB_NtCH,0.0
SubstanceB_ATSC6pe,0.0
SubstanceB_SaaaC,0.0
SubstanceB_SsssssP,0.0
SubstanceB_CIC0,0.0
SubstanceB_SsssNH,0.0
SubstanceB_AATS3s,0.0
SubstanceB_ETA_shape_y,0.0
SubstanceB_ATS0d,0.0
SubstanceB_SpMAD_D,0.0
SubstanceB_ATS5pe,0.0
SubstanceB_GATS7s,0.0
SubstanceB_GATS6se,0.0
SubstanceB_SRW07,0.0
SubstanceB_MATS4se,0.0
SubstanceB_MATS4d,0.0
SubstanceB_n3aRing,0.0
SubstanceB_ETA_epsilon_4,0.0
SubstanceB_ATSC8se,0.0
SubstanceB_Sse,0.0
SubstanceB_n9HRing,0.0
SubstanceB_n8FaHRing,0.0
SubstanceB_MATS2v,0.0
SubstanceB_MATS4Z,0.0
SubstanceB_AATS8m,0.0
SubstanceB_VR3_Dzpe,0.0
SubstanceB_nBondsS,0.0
SubstanceB_TIC3,0.0
SubstanceB_MATS5p,0.0
SubstanceB_AATS2p,0.0
SubstanceB_GATS7Z,0.0
SubstanceB_n3ARing,0.0
SubstanceB_SdSe,0.0
SubstanceB_NssNH2,0.0
SubstanceB_AATS5s,0.0
SubstanceB_SssssC,0.0
SubstanceB_nSpiro,0.0
SubstanceB_BCUTp-1l,0.0
SubstanceB_ZMIC4,0.0
SubstanceB_n12HRing,0.0
SubstanceB_AATS6p,0.0
SubstanceB_ATS6d,0.0
SubstanceB_nN,0.0
SubstanceB_GATS4i,0.0
SubstanceB_SpMax_Dzpe,0.0
SubstanceB_AATSC2d,0.0
SubstanceB_n11FRing,0.0
SubstanceB_AXp-0dv,0.0
SubstanceB_SaaS,0.0
SubstanceB_BCUTd-1l,0.0
SubstanceB_AATS6Z,0.0
SubstanceB_AATSC5dv,0.0
SubstanceB_Xp-4dv,0.0
SubstanceB_SRW03,0.0
SubstanceB_VR2_A,0.0
SubstanceB_MATS5pe,0.0
SubstanceB_n12FHRing,0.0
SubstanceB_GATS8c,0.0
SubstanceB_AATSC0se,0.0
SubstanceB_SaaN,0.0
SubstanceB_VR1_Dzi,0.0
SubstanceB_ATSC4p,0.0
SubstanceB_VSA_EState7,0.0
SubstanceB_ATSC3p,0.0
SubstanceB_MATS7i,0.0
SubstanceB_n7Ring,0.0
SubstanceB_SpMax_Dzm,0.0
SubstanceB_SIC4,0.0
SubstanceB_AETA_eta,0.0
SubstanceB_NssCH2,0.0
SubstanceB_AXp-6dv,0.0
SubstanceB_GATS1se,0.0
SubstanceB_ATSC2v,0.0
SubstanceB_MATS4v,0.0
SubstanceB_VR2_Dzpe,0.0
SubstanceB_ATSC7are,0.0
SubstanceB_NaaNH,0.0
SubstanceB_MATS8p,0.0
SubstanceB_SRW10,0.0
SubstanceB_GATS6v,0.0
SubstanceB_AATSC5p,0.0
SubstanceB_SddssSe,0.0
SubstanceB_GATS4p,0.0
SubstanceB_MATS7m,0.0
SubstanceB_C1SP1,0.0
SubstanceB_SMR_VSA8,0.0
SubstanceB_ATS3s,0.0
SubstanceB_AATSC2p,0.0
SubstanceB_ATS5se,0.0
SubstanceB_n9FaRing,0.0
SubstanceB_Xpc-5dv,0.0
SubstanceB_MATS1s,0.0
SubstanceB_BertzCT,0.0
SubstanceB_VE2_Dzv,0.0
SubstanceB_NssAsH,0.0
SubstanceB_ATS3i,0.0
SubstanceB_C2SP3,0.0
SubstanceB_SpAbs_Dzm,0.0
SubstanceB_MATS8d,0.0
SubstanceB_nBridgehead,0.0
SubstanceB_VE1_Dzpe,0.0
SubstanceB_n10HRing,0.0
SubstanceB_piPC8,0.0
SubstanceB_GATS3p,0.0
SubstanceB_AXp-4dv,0.0
SubstanceB_ATS7pe,0.0
SubstanceB_SssssGe,0.0
SubstanceB_n10FARing,0.0
SubstanceB_GATS3c,0.0
SubstanceB_VE1_Dzare,0.0
SubstanceB_MATS7d,0.0
SubstanceB_Lipinski,0.0
SubstanceB_MATS6c,0.0
SubstanceB_GATS2s,0.0
SubstanceB_MATS8i,0.0
SubstanceB_AATSC6dv,0.0
SubstanceB_ATSC0s,0.0
SubstanceB_AATS7pe,0.0
SubstanceB_AXp-2dv,0.0
SubstanceB_SpDiam_DzZ,0.0
SubstanceB_SssssN,0.0
SubstanceB_MATS6p,0.0
SubstanceB_MATS3d,0.0
SubstanceB_MATS1d,0.0
SubstanceB_AATSC6i,0.0
SubstanceB_BCUTv-1l,0.0
SubstanceB_AETA_eta_L,0.0
SubstanceB_GATS5pe,0.0
SubstanceB_NddssSe,0.0
SubstanceB_ATSC0Z,0.0
SubstanceB_nG12FARing,0.0
SubstanceB_NssPH,0.0
SubstanceB_piPC7,0.0
SubstanceB_VR3_Dzare,0.0
SubstanceB_AATS2dv,0.0
SubstanceB_ATS5m,0.0
SubstanceB_nG12FAHRing,0.0
SubstanceB_SpAD_Dzm,0.0
SubstanceB_SdNH,0.0
SubstanceB_SdsN,0.0
SubstanceB_ATS2Z,0.0
SubstanceB_ATSC6are,0.0
SubstanceB_Si,0.0
SubstanceB_AATSC4p,0.0
SubstanceB_n4FRing,0.0
SubstanceB_MATS6s,0.0
SubstanceB_VR3_Dzse,0.0
SubstanceB_AATS3dv,0.0
SubstanceB_SsI,0.0
SubstanceB_Mse,0.0
SubstanceB_SdssC,0.0
SubstanceB_n12FARing,0.0
SubstanceB_ATS8are,0.0
SubstanceB_MATS2are,0.0
SubstanceB_SsSnH3,0.0
SubstanceB_Vabc,0.0
SubstanceB_AATSC2c,0.0
SubstanceB_ATS0dv,0.0
SubstanceB_MATS6m,0.0
SubstanceB_TMWC10,0.0
SubstanceB_SpMAD_Dzp,0.0
SubstanceB_MATS7se,0.0
SubstanceB_MIC0,0.0
SubstanceB_Zagreb2,0.0
SubstanceB_MATS2pe,0.0
SubstanceB_n4aHRing,0.0
SubstanceB_ATSC6v,0.0
SubstanceB_StsC,0.0
SubstanceB_MATS2d,0.0
SubstanceB_ATS1s,0.0
SubstanceB_VR1_Dzv,0.0
SubstanceB_AATSC3dv,0.0
SubstanceB_n11AHRing,0.0
SubstanceB_ATSC4d,0.0
SubstanceB_Xp-1dv,0.0
SubstanceB_MATS1m,0.0
SubstanceB_Spe,0.0
SubstanceB_n4aRing,0.0
SubstanceB_n8FAHRing,0.0
SubstanceB_CIC4,0.0
SubstanceB_SsGeH3,0.0
SubstanceB_ATSC8d,0.0
SubstanceB_ATSC2s,0.0
SubstanceB_SIC1,0.0
SubstanceB_SsNH3,0.0
SubstanceB_AXp-0d,0.0
SubstanceB_VE2_Dzse,0.0
SubstanceB_SpAD_Dzp,0.0
SubstanceB_WPol,0.0
SubstanceB_ATSC0pe,0.0
SubstanceB_ATSC0d,0.0
SubstanceB_AATS4d,0.0
SubstanceB_ATSC1Z,0.0
SubstanceB_AATS4v,0.0
SubstanceB_n6ARing,0.0
SubstanceB_AATSC1se,0.0
SubstanceB_SpAbs_Dzpe,0.0
SubstanceB_AATSC1m,0.0
SubstanceB_Xp-0dv,0.0
SubstanceB_AATS5i,0.0
SubstanceB_ATSC1s,0.0
SubstanceB_MPC10,0.0
SubstanceB_GATS2Z,0.0
SubstanceB_GATS5s,0.0
SubstanceB_AATSC0d,0.0
SubstanceB_ATS5p,0.0
SubstanceB_NsssCH,0.0
SubstanceB_naHRing,0.0
SubstanceB_MWC04,0.0
SubstanceB_GGI4,0.0
SubstanceB_IC2,0.0
SubstanceB_ATSC8dv,0.0
SubstanceB_SlogP_VSA10,0.0
SubstanceB_Sare,0.0
SubstanceB_VR3_A,0.0
SubstanceB_NdssSe,0.0
SubstanceB_AETA_alpha,0.0
SubstanceB_ATS3se,0.0
SubstanceB_n4FAHRing,0.0
SubstanceB_ATS4v,0.0
SubstanceB_SM1_Dzv,0.0
SubstanceB_AATS2are,0.0
SubstanceB_SMR_VSA2,0.0
SubstanceB_VE2_Dzare,0.0
SubstanceB_VR2_Dzv,0.0
SubstanceB_n8AHRing,0.0
SubstanceB_AMID,0.0
SubstanceB_TIC4,0.0
